Banco;ID;Emp;Tipo;Regra;Descricao;Debito;D-Terc;D-C/C;Credito;C-Terc;C-C/C;Historico;Debito;D-Terc;D-C/C;Credito;C-Terc;C-C/C;Historico;
237;7286;0962;D;COM;RECEBIMENTO TED D REMET.SAINT CARLO COM AL L;#BCO;;;1191101;;;RECEBIMENTO TED D REMET.SAINT CARLO COM AL L;;;;;;;;
237;7232;0962;C;COM;RECEBIMENTO TED D REMET.SAINT CARLO COMERCIO;#BCO;;;1191101;;;RECEBIMENTO TED D REMET.SAINT CARLO COMERCIO;;;;;;;;
237;12510;2150;C;COM;RECEBIMENTO TED D REMET.SHOCK METAIS N FERRO;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.SHOCK METAIS N FERRO;;;;;;;;
237;12507;2150;C;COM;RECEBIMENTO TED D REMET.SHOCK METAIS NAO FER;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.SHOCK METAIS NAO FER;;;;;;;;
237;2194;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2195;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2196;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2197;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2199;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2200;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2201;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2202;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2203;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2204;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2205;9999;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191301;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;4590;1378;C;COM;RECEBIMENTO TED D REMET.TRANSGUARD;#BCO;;;1191101;;;RECEBIMENTO TED D REMET.TRANSGUARD;;;;;;;;
237;2247;1235;C;COM;RECEBIMENTO TED D REMET.WOLLAUTO ADMINISTRAC;#BCO;;;1191101;;;RECEBIMENTO TED D REMET.WOLLAUTO ADMINISTRAC;;;;;;;;
237;2246;1235;C;COM;RECEBIMENTO TED D REMET.WOLLAUTO ADMINISTRAC;;;;;;;RECEBIMENTO TED D REMET.WOLLAUTO ADMINISTRAC;;;;;;;;
237;1305;9999;C;COM;RECEBIMENTO TED E REMET.;#BCO;;;1191101;;;RECEBIMENTO TED E REMET.;11531;;;11211;048113;;Recebimento - ;
237;1299;1235;C;COM;RECEBIMENTO TED E REMET.COMPANHIA DE ENGENHA;#BCO;;;1191101;;;RECEBIMENTO TED E REMET.COMPANHIA DE ENGENHA;;;;;;;;
237;1301;1235;C;COM;RECEBIMENTO TED E REMET.WOLLAUTO ADM E LOCAC;#BCO;;;1191101;;;RECEBIMENTO TED E REMET.WOLLAUTO ADM E LOCAC;;;;;;;;
237;1296;1235;C;COM;RECEBIMENTO TED E REMET.WOLLAUTO ADMINISTRAC;#BCO;;;1191101;;;RECEBIMENTO TED E REMET.WOLLAUTO ADMINISTRAC;;;;;;;;
237;1300;1235;C;COM;RECEBIMENTO TED E REMET.WOLLAUTO ADMINISTRAC;#BCO;;;1191101;;;RECEBIMENTO TED E REMET.WOLLAUTO ADMINISTRAC;;;;;;;;
237;1294;1235;C;COM;RECEBIMENTO TED E REMET.WOLLAUTO ADMINISTRAC;#BCO;;;1191101;;;RECEBIMENTO TED E REMET.WOLLAUTO ADMINISTRAC;;;;;;;;
237;150;9999;D;COM;RECIBO DE RETIRADA;1111111;;;#BCO;;;RECIBO DE RETIRADA;;;;;;;;
237;6176;9999;D;COM;RECIBO DE RETIRADA DEP.CONTA;;;;;;;RECIBO DE RETIRADA DEP.CONTA;;;;;;;;
237;22;9999;D;COM;RECIBO DE RETIRADA ESPECIE;1191201;;;#BCO;;;RECIBO DE RETIRADA ESPECIE;11111;;;11529;;;Suprimento de caixa;
237;7234;9999;C;COM;REDE AMEX REDECARD S A;;;;;;;REDE AMEX REDECARD S A;;;;;;;;
237;10073;9999;C;COM;REDE AMEX REDECARD S A;#BCO;;;1191101;;;REDE AMEX REDECARD S A;11531;;;11213;072501;;Recebimento.cartoes - Redecard ;
237;7285;0962;D;COM;REDE AMEX REDECARD S A;#BCO;;;1191101;;;REDE AMEX REDECARD S A;;;;;;;;
237;6175;9999;C;COM;REDE ATECIPACAO OUTRAS REDECARD S A;;;;;;;REDE ATECIPACAO OUTRAS REDECARD S A;;;;;;;;
237;6197;0962;C;COM;REDE ATECIPACAO OUTRAS REDECARD S A;00233;;;11531;;;REDE ATECIPACAO OUTRAS REDECARD S A;;;;;;;;
237;7233;0962;C;COM;REDE DINERS CREDITO REDECARD S A;#BCO;;;1191101;;;REDE DINERS CREDITO REDECARD S A;;;;;;;;
237;10240;9999;C;COM;REDE ELO CREDITO REDECARD S A;#BCO;;;1191101;;;REDE ELO CREDITO REDECARD S A;11531;;;11213;072501;;Recebimento.cartoes - Rede elo credito Redecard ;
237;10230;9999;C;COM;REDE ELO CREDITO REDECARD S A;;;;;;;REDE ELO CREDITO REDECARD S A;;;;;;;;
237;5968;9999;C;COM;REDE ELO DEBITO REDECARD S A;#BCO;;;1191101;;;REDE ELO DEBITO REDECARD S A;11531;;;11213;037848;;Recebimento de cartao;
237;3930;9999;C;COM;REDE HIPER CRED REDECARD S A;#BCO;;;1191101;;;REDE HIPER CRED REDECARD S A;11531;;;11213;142348;;Recebimento de cartao;
237;3798;9999;C;COM;REDE MASTER CREDITO REDECARD S A;#BCO;;;1191101;;;REDE MASTER CREDITO REDECARD S A;11531;;;11213;072501;;Recebimento de cartoes;
237;5966;9999;C;COM;REDE MASTER DEBITO REDECARD S A;#BCO;;;1191101;;;REDE MASTER DEBITO REDECARD S A;11531;;;11213;043383;;Recebimento de cartao;
237;3799;9999;C;COM;REDE MASTER DEBITO REDECARD S/A;#BCO;;;1191101;;;REDE MASTER DEBITO REDECARD S/A;11531;;;11213;257549;;Recebimento de cartoes;
237;3801;9999;C;COM;REDE VISA CREDITO REDECARD S A;#BCO;;;1191101;;;REDE VISA CREDITO REDECARD S A;11531;;;11213;243478;;Recebimento de cartoes;
237;5967;9999;C;COM;REDE VISA DEBITO REDECARD S A;#BCO;;;1191101;;;REDE VISA DEBITO REDECARD S A;11531;;;11213;243478;;Recebimento de cartao;
237;3804;9999;C;COM;REDE VISA DEBITO REDECARD S/A;#BCO;;;1191101;;;REDE VISA DEBITO REDECARD S/A;11531;;;11213;143654;;Recebimento de cartoes;
237;613;9999;C;COM;REDECARD CARTAO DEBITO;#BCO;;;1191101;;;REDECARD CARTAO DEBITO;11531;;;11213;072501;;Recebimento - Redecard D�bito;
237;90;1028;C;COM;REDECARD CARTAO DEBITO;#BCO;;;1191101;;;REDECARD CARTAO DEBITO;11531;;;11213;072501;;Recebimento - Redecard D�bito;
237;1133;0994;C;COM;REEMB ENCARGOS N COBRADO;#BCO;;;52333;;#CCC;REEMB ENCARGOS N COBRADO;;;;;;;;
237;2054;9999;C;COM;REEMBOLSO SIN.SEG.SAUDE;#BCO;;;1191101;;;REEMBOLSO SIN.SEG.SAUDE;11531;;;11211;048113;;Recebimento - Sin.Seg.Saude;
237;11762;1408;C;COM;REGULARIZACAO LANCAMENTO ;#BCO;;;1191101;;;REGULARIZACAO LANCAMENTO ;;;;;;;;
237;11763;1408;C;COM;REGULARIZACAO LANCAMENTO;#BCO;;;1191101;;;REGULARIZACAO LANCAMENTO;;;;;;;;
237;3011;1430;D;COM;REGULARIZACAO LANCAMENTO ESPECIE;1191201;;;#BCO;;;REGULARIZACAO LANCAMENTO ESPECIE;;;;;;;;
237;1128;9999;C;COM;REND PAGO APLIC AUT;#BCO;;;3713004;;#CCC;REND PAGO APLIC AUT;;;;;;;;
237;12818;9999;C;COM;RENTAB.INVEST FACILCRED*;#BCO;;;3713004;;;RENTAB.INVEST FACILCRED*;;;;;;;;
237;12821;9999;C;COM;RENTAB.INVEST FACILCRED*;101134;;;3713004;;;RENTAB.INVEST FACILCRED*;;;;;;;;
237;1220;9999;D;COM;REPASSE EMPREST CONSIG;1191201;;;#BCO;;;REPASSE EMPREST CONSIG;;;;;;;;
237;1212;0663;D;COM;REPASSE EMPREST CONSIG;1191201;;;#BCO;;;REPASSE EMPREST CONSIG;;;;;;;;
237;12572;0243;C;COM;RESG AUTOMATICO INVESTIM;101134;;;501234;;;RESG AUTOMATICO INVESTIM;;;;;;;;
237;12827;0243;C;COM;RESG.AUTOM.INVEST FACIL;101134;;;501234;;;RESG.AUTOM.INVEST FACIL;;;;;;;;
237;3004;1430;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;3006;1430;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;3007;1430;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;3008;1430;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;3009;1430;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;3005;1430;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;2900;1378;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;2095;1169;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;1271;1069;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;11814;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;1082;1028;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;11814;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;950;1026;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;11814;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;11827;0243;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;11809;0243;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;11845;0243;C;COM;RESG.TIT.CAPITALIZACAO;101134;;;501234;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;11791;0243;C;COM;RESG.TIT.CAPITALIZACAO;#BCO;;;1191101;;;RESG.TIT.CAPITALIZACAO;;;;;;;;
237;12857;2196;C;COM;RESG/VENCTO CDB;100497;;;500564;;;RESGATE DE INVESTIMENTOS;;;;;;;;
237;12726;1363;C;COM;RESG/VENCTO CDB;#BCO;;;05560;;;RESGATE DE INVESTIMENTOS;;;;;;;;
237;12871;0927;C;COM;RESG/VENCTO CDB;#BCO;;;05010;;;RESG/VENCTO CDB;;;;;;;;
237;12585;2196;C;COM;RESGATE DE INVESTIMENTOS;#BCO;;;05966;;;RESGATE DE INVESTIMENTOS;;;;;;;;
237;12559;1363;C;COM;RESGATE DE INVESTIMENTOS;#BCO;;;05560;;;RESGATE DE INVESTIMENTOS;;;;;;;;
237;12828;0927;C;COM;RESGATE DE INVESTIMENTOS;101053;;;05010;;;RESGATE DE INVESTIMENTOS;;;;;;;;
237;160;9999;C;COM;RESGATE FUNDOS BRAD E FICFIDI TOP;#BCO;;;05024;;;RESGATE FUNDOS BRAD E FICFIDI TOP;;;;;;;;
237;508;9999;C;COM;RESGATE FUNDOS BRADESCO EMP FIC CRE;#BCO;;;05024;;;RESGATE FUNDOS BRADESCO EMP FIC CRE;;;;;;;;
237;105;9999;C;COM;RESGATE FUNDOS FIC R.DI HIPERFUNDO;#BCO;;;05024;;;RESGATE FUNDOS FIC R.DI HIPERFUNDO;;;;;;;;
237;5163;1386;C;COM;RESGATE FUNDOS FIC RF DI HIPERFUNDO;#BCO;;;05272;;;RESGATE FUNDOS FIC RF DI HIPERFUNDO;;;;;;;;
237;12805;0834;C;COM;RESGATE INV FAC;100481;;;500545;;;RESGATE INV FAC;;;;;;;;
237;12583;2196;C;COM;RESGATE INVEST FACIL;#BCO;;;05965;;;RESGATE INVEST FACIL;;;;;;;;
237;11765;2140;C;COM;RESGATE INVEST FACIL;#BCO;;;05933;;;RESGATE INVEST FACIL;;;;;;;;
237;11764;2139;C;COM;RESGATE INVEST FACIL;#BCO;;;05932;;;RESGATE INVEST FACIL;;;;;;;;
237;12776;2107;C;COM;RESGATE INVEST FACIL;00884;;;05878;;;RESGATE INVEST FACIL;;;;;;;;
237;12733;2076;C;COM;RESGATE INVEST FACIL;00400;;;05231;;;RESGATE INVEST FACIL;;;;;;;;
237;3390;1986;C;COM;RESGATE INVEST FACIL;#BCO;;;05936;;;RESGATE INVEST FACIL;;;;;;;;
237;11594;1968;C;COM;RESGATE INVEST FACIL;#BCO;;;05002;;;RESGATE INVEST FACIL;;;;;;;;
237;3737;1967;C;COM;RESGATE INVEST FACIL;#BCO;;;05002;;;RESGATE INVEST FACIL;;;;;;;;
237;12459;1954;C;COM;RESGATE INVEST FACIL;00987;;;05981;;;RESGATE INVEST FACIL;;;;;;;;
237;12294;1890;C;COM;RESGATE INVEST FACIL;#BCO;;;05759;;;RESGATE INVEST FACIL;;;;;;;;
237;12293;1874;C;COM;RESGATE INVEST FACIL;#BCO;;;05760;;;RESGATE INVEST FACIL;;;;;;;;
237;11088;1775;C;COM;RESGATE INVEST FACIL;#BCO;;;05563;;;RESGATE INVEST FACIL;;;;;;;;
237;11603;1720;C;COM;RESGATE INVEST FACIL;#BCO;;;05024;;;RESGATE INVEST FACIL;;;;;;;;
237;12368;1582;C;COM;RESGATE INVEST FACIL;#BCO;;;05468;;;RESGATE INVEST FACIL;;;;;;;;
237;12554;1581;C;COM;RESGATE INVEST FACIL;00627;;;05467;;;RESGATE INVEST FACIL;;;;;;;;
237;4766;1512;C;COM;RESGATE INVEST FACIL;#BCO;;;05309;;;RESGATE INVEST FACIL;;;;;;;;
237;4270;1486;C;COM;RESGATE INVEST FACIL;#BCO;;;05198;;;RESGATE INVEST FACIL;;;;;;;;
237;12330;1486;C;COM;RESGATE INVEST FACIL;#BCO;;;05202;;;RESGATE INVEST FACIL;;;;;;;;
237;5983;1460;C;COM;RESGATE INVEST FACIL;#BCO;;;05070;;;RESGATE INVEST FACIL;;;;;;;;
237;11761;1407;C;COM;RESGATE INVEST FACIL;#BCO;;;05370;;;RESGATE INVEST FACIL;;;;;;;;
237;12834;1278;C;COM;RESGATE INVEST FACIL;00162;;;05074;;;RESGATE INVEST FACIL;;;;;;;;
237;6277;0927;C;COM;RESGATE INVEST FACIL;#BCO;;;05010;;;RESGATE INVEST FACIL;;;;;;;;
237;12820;0243;C;COM;RESGATE INVEST FACIL;101134;;;501227;;;RESGATE INVEST FACIL;;;;;;;;
237;11784;0243;C;COM;RESGATE INVEST FACIL;101134;;;501234;;;RESGATE INVEST FACIL;;;;;;;;
237;3813;9999;C;COM;RESGATE INVEST PLUS;#BCO;;;05002;;;RESGATE INVEST PLUS;;;;;;;;
237;3588;1152;C;COM;RESGATE INVEST PLUS;#BCO;;;05079;;;RESGATE INVEST PLUS;;;;;;;;
237;6066;0993;C;COM;RESGATE INVEST PLUS;#BCO;;;05246;;;RESGATE INVEST PLUS;;;;;;;;
237;6086;0993;C;COM;RESGATE INVEST PLUS;#BCO;;;05246;;;RESGATE INVEST PLUS;;;;;;;;
237;11766;1546;D;COM;RESGATE INVESTIMENTOS;#BCO;;;11235;;;RESGATE INVESTIMENTOS;;;;;;;;
237;3811;9999;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05002;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3502;1460;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05003;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3483;1386;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05272;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3486;1378;C;COM;RESGATE MERCADO ABERTO;#BCO;;;1191301;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3488;1376;C;COM;RESGATE MERCADO ABERTO;#BCO;;;1191301;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3497;1235;C;COM;RESGATE MERCADO ABERTO;#BCO;;;1191301;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3493;1178;C;COM;RESGATE MERCADO ABERTO;#BCO;;;1191301;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3500;1169;C;COM;RESGATE MERCADO ABERTO;#BCO;;;1191301;;;RESGATE MERCADO ABERTO;;;;;;;;
237;636;1152;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05073;;;RESGATE MERCADO ABERTO;;;;;;;;
237;611;1069;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05011;;;RESGATE MERCADO ABERTO;;;;;;;;
237;128;1029;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05011;;;RESGATE MERCADO ABERTO;;;;;;;;
237;922;1028;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05011;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3529;0851;C;COM;RESGATE MERCADO ABERTO;#BCO;;;05005;;;RESGATE MERCADO ABERTO;;;;;;;;
237;3530;9999;D;COM;SAQUE C/C BANCO24HORAS;1191201;;;#BCO;;;SAQUE C/C BANCO24HORAS;;;;;;;;
237;4641;9999;D;COM;SAQUE C/C BDN;1191201;;;#BCO;;;SAQUE C/C BDN;11256;;;11529;;;Emprestimo socio;
237;12858;9999;D;COM;SAQUE CAIXA AG CHEQUE DEP.CONTA;1191201;;;#BCO;;;SAQUE CAIXA AG CHEQUE DEP.CONTA;;;;;;;;
237;12796;9999;D;COM;SAQUE CAIXA AG CHEQUE ESPECIE;1191201;;;#BCO;;;SAQUE CAIXA AG CHEQUE ESPECIE;;;;;;;;
237;12822;9999;C;COM;SAQUE CAIXA AG RECIBO ESPECIE;#BCO;;;1191101;;;SAQUE CAIXA AG RECIBO ESPECIE;;;;;;;;
237;12823;9999;D;COM;SAQUE CAIXA AG RECIBO ESPECIE;1191201;;;#BCO;;;SAQUE CAIXA AG RECIBO ESPECIE;;;;;;;;
237;2897;9999;D;COM;SAQUE CC AUTOAT;1191201;;;#BCO;;;SAQUE CC AUTOAT;;;;;;;;
237;12853;9999;D;COM;SAQUE DINHEIRO ATM ;1191201;;;#BCO;;;SAQUE DINHEIRO ATM ;;;;;;;;
237;12879;9999;D;COM;SAQUE DINHEIRO BANCO 24H 00063383                14111305;1191201;;;#BCO;;;SAQUE DINHEIRO BANCO 24H 00063383                14111305;;;;;;;;
237;12880;9999;D;COM;SAQUE DINHEIRO BANCO 24H 00063383                14111306;1191201;;;#BCO;;;SAQUE DINHEIRO BANCO 24H 00063383                14111306;;;;;;;;
237;12876;9999;C;COM;SAQUE DINHEIRO BANCO 24H 00063383                14111307;;;;#BCO;;;SAQUE DINHEIRO BANCO 24H 00063383                14111307;;;;;;;;
237;12878;9999;D;COM;SAQUE DINHEIRO BANCO 24H 00063383                14111307;1191201;;;#BCO;;;SAQUE DINHEIRO BANCO 24H 00063383 14111307;;;;;;;;
237;12877;9999;D;COM;SAQUE DINHEIRO BANCO 24H 00063383                14111307;;;;#BCO;;;SAQUE DINHEIRO BANCO 24H 00063383                14111307;;;;;;;;
237;12800;9999;D;COM;SERV DEP QUALIF;5713003;;;#BCO;;;SERV DEP QUALIF;;;;;;;;
237;6274;1576;D;COM;SERVICO BB/ADVALOREM;1191201;;;#BCO;;;SERVICO BB/ADVALOREM;;;;;;;;
237;5780;9999;D;COM;SERVICO CARTAO PROTEGIDO;5713003;;;#BCO;;;SERVICO CARTAO PROTEGIDO;;;;;;;;
237;2;9999;D;COM;TAR;5713003;;;#BCO;;;TAR;;;;;;;;
237;4622;9999;D;COM;TAR ADIANT.DEPOSITANTE ADIANT.DEPOSITANTE;5713003;;;#BCO;;;TAR ADIANT.DEPOSITANTE ADIANT.DEPOSITANTE;;;;;;;;
237;5962;9999;D;COM;TAR ADIANT.DEPOSITANTE VR.PARCIAL ADIANT.DEPOSITANT;5713003;;;#BCO;;;TAR ADIANT.DEPOSITANTE VR.PARCIAL ADIANT.DEPOSITANT;;;;;;;;
237;12328;9999;D;COM;TAR.MANUT.C/C;5713003;;;#BCO;;;TAR.MANUT.C/C;;;;;;;;
237;3860;9999;D;COM;TARIFA BANCARIA;5713003;;;#BCO;;;TARIFA BANCARIA;;;;;;;;
237;4610;9999;D;COM;TARIFA CHEQUE DEPOSITO CHEQUE DEPOSITADO;5713003;;;#BCO;;;TARIFA CHEQUE DEPOSITO CHEQUE DEPOSITADO;;;;;;;;
237;4609;9999;D;COM;TARIFA MANUTENCAO C/C TAR.MANUT.C/C;5713003;;;#BCO;;;TARIFA MANUTENCAO C/C TAR.MANUT.C/C;;;;;;;;
237;5796;9999;D;COM;TARIFA OPERACAO CREDITO;5713003;;;#BCO;;;TARIFA OPERACAO CREDITO;;;;;;;;
237;6163;9999;D;COM;TARIFA RECIBO RETIRADA RETIRADA COM RECIBO AVULSO;5713003;;;#BCO;;;TARIFA RECIBO RETIRADA RETIRADA COM RECIBO AVULSO;;;;;;;;
237;4274;9999;D;COM;TARIFA REGISTRO COBRANCA;5713003;;;#BCO;;;TARIFA REGISTRO COBRANCA;;;;;;;;
237;21;9999;D;COM;TAXA DEVOLUCAO DE CHEQUE;5713003;;;#BCO;;;TAXA DEVOLUCAO DE CHEQUE;;;;;;;;
237;6118;1460;D;COM;TBI 0320.33740-5 C/C;1191201;;;#BCO;;;TBI 0320.33740-5 C/C;;;;;;;;
237;6112;1460;D;COM;TBI 0320.33740-5 C/C;1191201;;;#BCO;;;TBI 0320.33740-5 C/C;;;;;;;;
237;6115;1460;D;COM;TBI 1565.33220-0 C/C;1191201;;;#BCO;;;TBI 1565.33220-0 C/C;;;;;;;;
237;6116;1460;D;COM;TBI 1565.33220-0 C/C;1191201;;;#BCO;;;TBI 1565.33220-0 C/C;;;;;;;;
237;6121;1460;D;COM;TBI 1565.33220-0 C/C;1191201;;;#BCO;;;TBI 1565.33220-0 C/C;;;;;;;;
237;6122;1460;D;COM;TBI 1565.33220-0 C/C;1191201;;;#BCO;;;TBI 1565.33220-0 C/C;;;;;;;;
237;6114;1460;D;COM;TBI 8464.33885-7 C/C;1191201;;;#BCO;;;TBI 8464.33885-7 C/C;;;;;;;;
237;6120;1460;D;COM;TBI 8464.33885-7 C/C;1191201;;;#BCO;;;TBI 8464.33885-7 C/C;;;;;;;;
237;6113;1460;D;COM;TBI 8989.08146-1 C/C;1191201;;;#BCO;;;TBI 8989.08146-1 C/C;;;;;;;;
237;6119;1460;D;COM;TBI 8989.08146-1 C/C;1191201;;;#BCO;;;TBI 8989.08146-1 C/C;;;;;;;;
237;1307;9999;D;COM;TED D CC HBANK* DEST.;1191301;;;#BCO;;;TED D CC HBANK* DEST.;;;;;;;;
237;3931;9999;D;COM;TED D CC HBANK* DEST. 3A CALCADOS E CONFEC;1191301;;;#BCO;;;TED D CC HBANK* DEST. 3A CALCADOS E CONFEC;;;;;;;;
237;1357;1022;D;COM;TED D CC HBANK* DEST. AGUIA SHOES CALCADOS;1191301;;;#BCO;;;TED D CC HBANK* DEST. AGUIA SHOES CALCADOS;;;;;;;;
237;4648;9999;D;COM;TED D CC HBANK* DEST. ANTONIO C. NASCIMENT;1191301;;;#BCO;;;TED D CC HBANK* DEST. ANTONIO C. NASCIMENT;;;;;;;;
237;3806;9999;D;COM;TED D CC HBANK* DEST. BERSHA CALCADOS E CO;1191301;;;#BCO;;;TED D CC HBANK* DEST. BERSHA CALCADOS E CO;;;;;;;;
237;4688;9999;D;COM;TED D CC HBANK* DEST. CRISTIANA O. MOURA P;1191301;;;#BCO;;;TED D CC HBANK* DEST. CRISTIANA O. MOURA P;;;;;;;;
237;4161;9999;D;COM;TED D CC HBANK* DEST. DORES CALCADOS E CON;1191301;;;#BCO;;;TED D CC HBANK* DEST. DORES CALCADOS E CON;;;;;;;;
237;12640;2195;D;COM;TED D CC HBANK* DEST. EMPOLI ATIVIDADES C.;1191301;;;#BCO;;;TED D CC HBANK* DEST. EMPOLI ATIVIDADES C.;;;;;;;;
237;10918;9999;D;COM;TED D CC HBANK* DEST. FLAVIANA CALCADOS E;1191301;;;#BCO;;;TED D CC HBANK* DEST. FLAVIANA CALCADOS E;;;;;;;;
237;4608;9999;D;COM;TED D CC HBANK* DEST. H.P. CALCADOS E CONF;1191301;;;#BCO;;;TED D CC HBANK* DEST. H.P. CALCADOS E CONF;;;;;;;;
237;10225;9999;D;COM;TED D CC HBANK* DEST. MARILUCIA CALCADOS E;1191301;;;#BCO;;;TED D CC HBANK* DEST. MARILUCIA CALCADOS E;;;;;;;;
237;3816;9999;D;COM;TED D CC HBANK* DEST. MONIQUE CALCADOS E C;1191301;;;#BCO;;;TED D CC HBANK* DEST. MONIQUE CALCADOS E C;;;;;;;;
237;10665;9999;D;COM;TED D CC HBANK* DEST. NIC CALCADOS E CONFE;1191301;;;#BCO;;;TED D CC HBANK* DEST. NIC CALCADOS E CONFE;;;;;;;;
237;1498;1152;D;COM;TED D CC HBANK* DEST. OLIBRAS TELECOMUNICA;1191301;;;#BCO;;;TED D CC HBANK* DEST. OLIBRAS TELECOMUNICA;;;;;;;;
237;4738;9999;D;COM;TED D CC HBANK* DEST. RAFAEL CALCADOS E CO;1191301;;;#BCO;;;TED D CC HBANK* DEST. RAFAEL CALCADOS E CO;;;;;;;;
237;1232;1169;D;COM;TED D CC HBANK* DEST. RODANDO LEGAL - SERV;1191301;;;#BCO;;;TED D CC HBANK* DEST. RODANDO LEGAL - SERV;;;;;;;;
237;1231;1169;D;COM;TED D CC HBANK* DEST. RODANDO LEGAL - SERV;1191301;;;#BCO;;;TED D CC HBANK* DEST. RODANDO LEGAL - SERV;;;;;;;;
237;12508;2150;D;COM;TED D CC HBANK* DEST. SHOCK METAIS NAO FER;1191301;;;#BCO;;;TED D CC HBANK* DEST. SHOCK METAIS NAO FER;;;;;;;;
237;1298;1535;D;COM;TED D CC HBANK* DEST. WOLLAUTO ADM E LOCAC;1191301;;;#BCO;;;TED D CC HBANK* DEST. WOLLAUTO ADM E LOCAC;;;;;;;;
237;1295;1235;D;COM;TED D CC HBANK* DEST. WOLLAUTO ADM E LOCAC;1191301;;;#BCO;;;TED D CC HBANK* DEST. WOLLAUTO ADM E LOCAC;;;;;;;;
237;12802;9999;C;COM;TED D RECEBIDA;#BCO;;;1191101;;;TED D RECEBIDA;;;;;;;;
